,ID,Grade,Term_GPA,Course,Name,Age,Attendance,Gender,Latino,Race,Professor,ZIP,LAT,LNG,id
4058,AG7508183,3.3,3.18,CI 110,Core: Critical Reasoning,27,0%,2,Yes,0,Garrett Miller,91950,32.670646000000005,-117.094668,29
4059,AG7508183,2.7,3.18,CI 175,Core: Foundations of College Writing,27,0%,2,Yes,0,Kay Harkins,91950,32.670646000000005,-117.094668,56
4060,AG7508183,3.7,3.18,TH 100 A,"Foundations of Orthodox Theology - A ""History & Thought""",27,0%,2,Yes,0,Eve Tibbs,91950,32.670646000000005,-117.094668,26
4062,AG7508183,2.0,2.03,CI 220,Core: The Ancient World Rise of Byzantium,27,0%,2,Yes,0,John Strickland,91950,32.670646000000005,-117.094668,47
4063,AG7508183,4.0,2.03,KN 110,Introduction to Nutrition,27,0%,2,Yes,0,Denise Canellos,91950,32.670646000000005,-117.094668,21
4064,AG7508183,4.0,2.03,SKCF,Saint Katherine College Forum Lectures,27,0%,2,Yes,0,John Strickland,91950,32.670646000000005,-117.094668,47
4065,AG7508183,3.7,2.5,BE 300 ME,Business Management,27,93.75%,2,Yes,0,Ryan West,91950,32.670646000000005,-117.094668,84
4066,AG7508183,3.0,2.5,IC 230,"The Formation of Christendom II:  Byzantium, Russia &amp; the Medieval West",27,100%,2,Yes,0,John Strickland,91950,32.670646000000005,-117.094668,47
4067,AG7508183,2.0,2.5,BE 240 ME,Intro to Non-Profit Management,27,95%,2,Yes,0,Geoff Bray,91950,32.670646000000005,-117.094668,31
4068,AG7508183,1.3,2.5,GE 170,New Testament,27,90%,2,Yes,0,Robert Fortuin,91950,32.670646000000005,-117.094668,83
4069,AG7508183,4.0,2.5,SKCF,Saint Katherine College Forum Lectures,27,0%,2,Yes,0,John Strickland,91950,32.670646000000005,-117.094668,47
4070,AG7508183,3.7,3.53,BU 100,Foundations of Business,27,96%,2,Yes,0,Radu Munteanu,91950,32.670646000000005,-117.094668,81
4071,AG7508183,3.7,3.53,BU 110,Principles of Microeconomics,27,100%,2,Yes,0,Radu Munteanu,91950,32.670646000000005,-117.094668,81
4072,AG7508183,3.7,3.53,BU 125,Management Principles &amp; Organizational Behavior,27,100%,2,Yes,0,Radu Munteanu,91950,32.670646000000005,-117.094668,81
4073,AG7508183,3.0,3.53,IC 200,Classical Rhetoric,27,100%,2,Yes,0,Gaelan Gilbert,91950,32.670646000000005,-117.094668,28
4074,AG7508183,4.0,3.53,SKCF,Saint Katherine College Forum Lectures,27,0%,2,Yes,0,John Strickland,91950,32.670646000000005,-117.094668,47
4075,AG7508183,1.0,1.86,BU 115,Principles of Macroeconomics,27,96.30%,2,Yes,0,Radu Munteanu,91950,32.670646000000005,-117.094668,81
4076,AG7508183,1.7,1.86,BU 205,Legal Environment of Business,27,91.30%,2,Yes,0,Radu Munteanu,91950,32.670646000000005,-117.094668,81
4077,AG7508183,2.0,1.86,BU 269,Marketing Principles,27,91.30%,2,Yes,0,Radu Munteanu,91950,32.670646000000005,-117.094668,81
4078,AG7508183,2.3,1.86,BUS 250,Banking and Financial Economics,27,95.83%,2,Yes,0,Radu Munteanu,91950,32.670646000000005,-117.094668,81
4079,AG7508183,2.3,1.86,IC 310,Ethics,27,100%,2,Yes,0,Garrett Miller,91950,32.670646000000005,-117.094668,29
4082,AG7508183,2.3,2.67,BU 120,Intro to Financial Accounting,27,100%,2,Yes,0,Ryan West,91950,32.670646000000005,-117.094668,84
4083,AG7508183,4.0,2.67,BU 310,"Business, Ethics and Leadership",27,100%,2,Yes,0,Radu Munteanu,91950,32.670646000000005,-117.094668,81
4085,AG7508183,0.7,2.67,GE 130,Natural World:  Biology,27,100%,2,Yes,0,Geoff Bray,91950,32.670646000000005,-117.094668,31
4086,AG7508183,3.7,2.67,GE 400,Advanced Reading for Research,27,0%,2,Yes,0,Gaelan Gilbert,91950,32.670646000000005,-117.094668,28
4087,AG7508183,4.0,2.67,SKCF,Saint Katherine College Forum Lectures,27,0%,2,Yes,0,Frank Papatheofanis,91950,32.670646000000005,-117.094668,27
4088,AG7508183,3.0,2.85,BU 200,Introduction to Business Strategy,27,95.24%,2,Yes,0,Radu Munteanu,91950,32.670646000000005,-117.094668,81
4089,AG7508183,1.7,2.85,GE 120,Introduction to Statistics/Biostatistics,27,0%,2,Yes,0,Christos Korgan,91950,32.670646000000005,-117.094668,15
4092,AG7508183,4.0,2.85,PE 111,Disc Golf,27,0%,2,Yes,0,Geoff Bray,91950,32.670646000000005,-117.094668,31
4136,AL3620726,4.0,3.4,BU 100,Foundations of Business,24,100%,2,Yes,0,Radu Munteanu,90504,33.867257,-118.330794,81
4137,AL3620726,3.0,3.4,BU 120,Intro to Financial Accounting,24,100%,2,Yes,0,Ryan West,90504,33.867257,-118.330794,84
4139,AL3620726,4.0,3.4,GE 160,Orthodox Christianity,24,91.67%,2,Yes,0,Robert Fortuin,90504,33.867257,-118.330794,83
4140,AL3620726,2.7,3.4,IC 200,Classical Rhetoric,24,92%,2,Yes,0,Gaelan Gilbert,90504,33.867257,-118.330794,28
4141,AL3620726,3.3,3.4,KN 205,Sports Administration I,24,94.44%,2,Yes,0,Jason Galea,90504,33.867257,-118.330794,37
4142,AL3620726,4.0,3.4,SKCF,Saint Katherine College Forum Lectures,24,0%,2,Yes,0,Frank Papatheofanis,90504,33.867257,-118.330794,27
4143,AL3620726,4.0,3.14,BU 125,Management Principles &amp; Organizational Behavior,24,100%,2,Yes,0,John Dempsey,90504,33.867257,-118.330794,44
4144,AL3620726,3.7,3.14,BU 200,Introduction to Business Strategy,24,95.24%,2,Yes,0,Radu Munteanu,90504,33.867257,-118.330794,81
4145,AL3620726,3.0,3.14,GE 170,New Testament,24,100%,2,Yes,0,Josiah Trenham,90504,33.867257,-118.330794,52
4146,AL3620726,2.3,3.14,KN 300,Experiments in Exercise &amp; Sport Performance,24,82.35%,2,Yes,0,Josh Dexheimer,90504,33.867257,-118.330794,50
4147,AL3620726,2.7,3.14,IC 210,Western Civilization &amp; the Formation of Christendom,24,91.67%,2,Yes,0,Gaelan Gilbert,90504,33.867257,-118.330794,28
4149,AL3620726,3.3,3.52,BUS 310,Leadership and Business Ethics,24,100%,2,Yes,0,John Dempsey,90504,33.867257,-118.330794,44
4150,AL3620726,4.0,3.52,INT 300,Ethics,24,90.24%,2,Yes,0,Garrett Miller,90504,33.867257,-118.330794,29
4153,AL3620726,4.0,3.52,BUS 250,Banking and Financial Economics,24,97.06%,2,Yes,0,Radu Munteanu,90504,33.867257,-118.330794,81
4154,AL3620726,2.3,3.52,KIN 100,Fundamentals of Nutrition,24,90%,2,Yes,0,Jessica Rodriguez,90504,33.867257,-118.330794,40
4155,AL3620726,3.7,3.4,BUS 305,Business Law,24,82.35%,2,Yes,0,Marisa Poulos,90504,33.867257,-118.330794,61
4156,AL3620726,4.0,3.4,CHE 100,Natural World: Chemistry,24,94.44%,2,Yes,0,Andrew Nosal,90504,33.867257,-118.330794,6
4158,AL3620726,3.3,3.4,ACC 230,Managerial Accounting,24,90%,2,Yes,0,Darijo Banjac,90504,33.867257,-118.330794,17
4159,AL3620726,3.0,3.4,INT 310,Modern European Thought &amp; Culture,24,81.25%,2,Yes,0,Gaelan Gilbert,90504,33.867257,-118.330794,28
4160,AL3620726,3.0,3.4,MGT 420,Global Business Environment,24,94.12%,2,Yes,0,Nemanja Selezan,90504,33.867257,-118.330794,76
4161,AL3620726,4.0,3.54,BUS 498,Advanced Reading in Business,24,93.75%,2,Yes,0,Thomas Smith,90504,33.867257,-118.330794,89
4162,AL3620726,4.0,3.54,INT 350,"The American Experiment in Politics, Culture &amp; Religion",24,93.75%,2,Yes,0,Josiah Trenham,90504,33.867257,-118.330794,52
4163,AL3620726,3.0,3.54,FIN 430,Financial Analysis and Investment,24,100%,2,Yes,0,Nemanja Selezan,90504,33.867257,-118.330794,76
4164,AL3620726,3.0,3.54,MKT 320,Principles of Marketing,24,100%,2,Yes,0,Adriano Polonia,90504,33.867257,-118.330794,0
4166,AL3620726,4.0,3.65,BUS 499,Senior Capstone,24,100%,2,Yes,0,Thomas Smith,90504,33.867257,-118.330794,89
4167,AL3620726,3.3,3.65,MGT 480,Strategic Management,24,84.85%,2,Yes,0,Thomas Smith,90504,33.867257,-118.330794,89
4168,AL6236432,3.7,3.0,MG 510,Principles of Communication for the Workplace,28,0%,2,Yes,0,Peter Fellios,91977,32.726237,-116.99431799999999,80
4169,AL6236432,2.3,3.0,MG 519,Introduction to Business Strategy,28,0%,2,Yes,0,Arkadiuz Mironko,91977,32.726237,-116.99431799999999,8
4170,AL6236432,4.0,0.0,SKCF,Saint Katherine College Forum Lectures,28,0%,2,Yes,0,John Strickland,91977,32.726237,-116.99431799999999,47
4260,AR7969044,3.7,2.44,FRS 100,Freshman Seminar,21,100%,2,Yes,0,Breann Williams,92124,32.823766,-117.092378,12
4261,AR7969044,4.0,2.44,GE 160,Orthodox Christianity,21,100%,2,Yes,0,Robert Fortuin,92124,32.823766,-117.092378,83
4262,AR7969044,2.7,2.44,IC 100,Interdisciplinary Liberal Studies,21,100%,2,Yes,0,Gaelan Gilbert,92124,32.823766,-117.092378,28
4263,AR7969044,0.7,2.44,NS 103,Introductory Biology I,21,100%,2,Yes,0,Geoff Bray,92124,32.823766,-117.092378,31
4265,AR7969044,2.7,2.44,GE 101,Composition I,21,91.67%,2,Yes,0,Kathryn Belsey,92124,32.823766,-117.092378,54
4266,AR7969044,4.0,2.44,SKCF,Saint Katherine College Forum Lectures,21,0%,2,Yes,0,Frank Papatheofanis,92124,32.823766,-117.092378,27
4267,AR7969044,3.0,2.34,GE 102,Composition II,21,100%,2,Yes,0,Kathryn Belsey,92124,32.823766,-117.092378,54
4268,AR7969044,1.0,2.34,GE 170,New Testament,21,100%,2,Yes,0,Josiah Trenham,92124,32.823766,-117.092378,52
4269,AR7969044,2.0,2.34,IC 110,Critical Reasoning,21,100%,2,Yes,0,Garrett Miller,92124,32.823766,-117.092378,29
4270,AR7969044,2.0,2.34,NS 104,Introductory Biology II,21,100%,2,Yes,0,Geoff Bray,92124,32.823766,-117.092378,31
4272,AR7969044,3.7,2.34,GE 103,Oral Communication,21,100%,2,Yes,0,Kathryn Belsey,92124,32.823766,-117.092378,54
4274,AR7969044,3.7,2.74,SPA 100,Spanish I,21,100%,2,Yes,0,David Orozco,92124,32.823766,-117.092378,19
4275,AR7969044,2.7,2.74,ACC 220,Financial Accounting,21,83.33%,2,Yes,0,Darijo Banjac,92124,32.823766,-117.092378,17
4276,AR7969044,0.0,2.74,ECO 115,Principles of Macroeconomics,21,88%,2,Yes,0,Radu Munteanu,92124,32.823766,-117.092378,81
4277,AR7969044,3.0,2.74,MGT 100,Foundations of Business,21,100%,2,Yes,0,Nemanja Selezan,92124,32.823766,-117.092378,76
4278,AR7969044,2.7,2.79,ACC 230,Managerial Accounting,21,86.67%,2,Yes,0,Darijo Banjac,92124,32.823766,-117.092378,17
4279,AR7969044,2.7,2.79,ECO 110,Principles of Microeconomics,21,93.33%,2,Yes,0,Darijo Banjac,92124,32.823766,-117.092378,17
4280,AR7969044,2.3,2.79,INT 210,Western Civilization &amp; the Formation of Christendom,21,93.75%,2,Yes,0,David Williams,92124,32.823766,-117.092378,20
4281,AR7969044,3.3,2.79,SPA 105,Spanish II,21,94.44%,2,Yes,0,David Orozco,92124,32.823766,-117.092378,19
4283,AR7969044,2.7,1.78,BUS 305,Business Law,21,84.62%,2,Yes,0,Marisa Poulos,92124,32.823766,-117.092378,61
4284,AR7969044,1.7,1.78,INT 300,Ethics,21,78.57%,2,Yes,0,Garrett Miller,92124,32.823766,-117.092378,29
4285,AR7969044,0.0,1.78,MGT 270,Management Information Systems,21,0%,2,Yes,0,Goncalo Mendes,92124,32.823766,-117.092378,32
4286,AR7969044,2.7,1.78,MKT 320,Principles of Marketing,21,86.67%,2,Yes,0,Adriano Polonia,92124,32.823766,-117.092378,0
4288,AR7969044,3.7,2.7,BUS 310,Leadership and Business Ethics,21,100%,2,Yes,0,John Dempsey,92124,32.823766,-117.092378,44
4289,AR7969044,2.7,2.7,CHE 100,Natural World: Chemistry,21,82.76%,2,Yes,0,Mark Williams,92124,32.823766,-117.092378,63
4290,AR7969044,1.7,2.7,INT 310,Modern European Thought &amp; Culture,21,90.63%,2,Yes,0,Gaelan Gilbert,92124,32.823766,-117.092378,28
4291,AR7969044,2.7,2.7,MGT 315,Organizational Behavior,21,74.51%,2,Yes,0,Thomas Smith,92124,32.823766,-117.092378,89
4293,AR7969044,3.3,2.52,ECO 115,Macroeconomics,21,91.18%,2,Yes,0,Thomas Smith,92124,32.823766,-117.092378,89
4294,AR7969044,2.0,2.52,FIN 430,Corporate Finance,21,65.12%,2,Yes,0,Pete Boukouzis,92124,32.823766,-117.092378,79
4295,AR7969044,0.0,2.52,INT 200,Classical Rhetoric,21,61.29%,2,Yes,0,Evan Getz,92124,32.823766,-117.092378,25
4296,AR7969044,3.3,2.52,INT 350,"The American Experiment in Politics, Culture &amp; Religion",21,93.33%,2,Yes,0,David Williams,92124,32.823766,-117.092378,20
4297,AR7969044,4.0,2.52,MGT 320,HR and Talent Management,21,73.47%,2,Yes,0,Jim Getman,92124,32.823766,-117.092378,41
4298,AR7969044,4.0,2.52,Chapel,Chapel,21,96.97%,2,Yes,0,John Reimann,92124,32.823766,-117.092378,46
4299,AR7969044,0.0,0.0,FIN 410,Personal Finance and Investment,21,80%,2,Yes,0,Nemanja Selezan,92124,32.823766,-117.092378,76
4300,AR7969044,0.0,0.0,MGT 270,Management Information Systems,21,83.33%,2,Yes,0,Jim Getman,92124,32.823766,-117.092378,41
4301,AR7969044,0.0,0.0,MGT 480,Strategic Management,21,50%,2,Yes,0,Jim Getman,92124,32.823766,-117.092378,41
4302,AR7969044,0.0,0.0,MTH 105,Introduction to Statistics,21,100%,2,Yes,0,Christos Korgan,92124,32.823766,-117.092378,15
4303,AR7969044,4.0,0.0,Chapel,Chapel,21,0%,2,Yes,0,John Reimann,92124,32.823766,-117.092378,46
4316,BA1796113,2.3,2.56,FRS 100,Freshman Seminar,22,78.57%,2,Yes,0,Breann Williams,87121,35.08917,-106.87177199999999,12
4317,BA1796113,4.0,2.56,GE 160,Orthodox Christianity,22,91.67%,2,Yes,0,Robert Fortuin,87121,35.08917,-106.87177199999999,83
4318,BA1796113,2.3,2.56,IC 100,Interdisciplinary Liberal Studies,22,95.65%,2,Yes,0,Gaelan Gilbert,87121,35.08917,-106.87177199999999,28
4319,BA1796113,2.0,2.56,KN 205,Sports Administration I,22,100%,2,Yes,0,Jason Galea,87121,35.08917,-106.87177199999999,37
4320,BA1796113,2.0,2.56,GE 090,Intro to College Composition,22,87.50%,2,Yes,0,Kathryn Belsey,87121,35.08917,-106.87177199999999,54
4322,BA1796113,3.0,2.56,GE 180,Spanish I,22,90.91%,2,Yes,0,David Orozco,87121,35.08917,-106.87177199999999,19
4323,BA1796113,4.0,2.56,SKCF,Saint Katherine College Forum Lectures,22,0%,2,Yes,0,Frank Papatheofanis,87121,35.08917,-106.87177199999999,27
4639,CA9196192,0.0,0.94,AH 100 AR,Art History I,24,73.33%,2,Yes,0,Jamie Netherland,92019,32.776012,-116.88063400000001,36
4640,CA9196192,0.0,0.94,BU 269,Marketing Principles,24,78.26%,2,Yes,0,Radu Munteanu,92019,32.776012,-116.88063400000001,81
4641,CA9196192,0.0,0.94,BUS 250,Banking and Financial Economics,24,70.83%,2,Yes,0,Radu Munteanu,92019,32.776012,-116.88063400000001,81
4642,CA9196192,2.7,0.94,GE 170,New Testament,24,92.31%,2,Yes,0,Josiah Trenham,92019,32.776012,-116.88063400000001,52
4643,CA9196192,2.0,0.94,IC 210,Western Civilization &amp; the Formation of Christendom,24,100%,2,Yes,0,John Strickland,92019,32.776012,-116.88063400000001,47
5083,ES2838622,3.3,3.48,BU 100,Foundations of Business,21,86.96%,3,Yes,0,Radu Munteanu,90710,33.799904,-118.29866100000001,81
5085,ES2838622,3.7,3.48,FRS 100,Freshman Seminar,21,100%,3,Yes,0,Breann Williams,90710,33.799904,-118.29866100000001,12
5086,ES2838622,4.0,3.48,GE 160,Orthodox Christianity,21,100%,3,Yes,0,Robert Fortuin,90710,33.799904,-118.29866100000001,83
5087,ES2838622,3.3,3.48,IC 100,Interdisciplinary Liberal Studies,21,100%,3,Yes,0,Gaelan Gilbert,90710,33.799904,-118.29866100000001,28
5088,ES2838622,4.0,3.48,GE 090,Intro to College Composition,21,91.67%,3,Yes,0,Kathryn Belsey,90710,33.799904,-118.29866100000001,54
5090,ES2838622,4.0,3.48,SKCF,Saint Katherine College Forum Lectures,21,0%,3,Yes,0,Frank Papatheofanis,90710,33.799904,-118.29866100000001,27
5091,ES2838622,1.7,2.48,BU 110,Principles of Microeconomics,21,95.65%,3,Yes,0,Radu Munteanu,90710,33.799904,-118.29866100000001,81
5092,ES2838622,3.7,2.48,GE 103,Oral Communication,21,84.62%,3,Yes,0,Kathryn Belsey,90710,33.799904,-118.29866100000001,54
5093,ES2838622,1.3,2.48,GE 170,New Testament,21,100%,3,Yes,0,Josiah Trenham,90710,33.799904,-118.29866100000001,52
5094,ES2838622,2.7,2.48,IC 110,Critical Reasoning,21,94.12%,3,Yes,0,Garrett Miller,90710,33.799904,-118.29866100000001,29
5096,ES2838622,3.0,2.48,AH 399 AR,Realism in Representation: Drawing &amp; Photography,21,93.75%,3,Yes,0,Megan Gilbert,90710,33.799904,-118.29866100000001,64
5097,ES5068262,0.0,0.0,SKCF,Saint Katherine College Forum Lectures,23,0%,2,Yes,0,John Strickland,79107,35.230592,-101.802502,47
5322,GO1811968,3.7,3.48,FRS 100,Freshman Seminar,21,100%,3,Yes,0,Breann Williams,91776,34.090776,-118.095091,12
5323,GO1811968,4.0,3.48,GE 160,Orthodox Christianity,21,91.67%,3,Yes,0,Robert Fortuin,91776,34.090776,-118.095091,83
5324,GO1811968,3.3,3.48,IC 100,Interdisciplinary Liberal Studies,21,86.96%,3,Yes,0,Gaelan Gilbert,91776,34.090776,-118.095091,28
5325,GO1811968,2.0,3.48,NS 103,Introductory Biology I,21,100%,3,Yes,0,Geoff Bray,91776,34.090776,-118.095091,31
5326,GO1811968,4.0,3.48,GE 090,Intro to College Composition,21,95.83%,3,Yes,0,Kathryn Belsey,91776,34.090776,-118.095091,54
5328,GO1811968,4.0,3.48,SKCF,Saint Katherine College Forum Lectures,21,0%,3,Yes,0,Frank Papatheofanis,91776,34.090776,-118.095091,27
5477,HA9161964,4.0,3.76,FRS 100,Freshman Seminar,21,100%,3,Yes,0,Breann Williams,85202,33.379757,-111.875018,12
5478,HA9161964,3.7,3.76,GE 160,Orthodox Christianity,21,91.67%,3,Yes,0,Robert Fortuin,85202,33.379757,-111.875018,83
5479,HA9161964,4.0,3.76,IC 100,Interdisciplinary Liberal Studies,21,95.65%,3,Yes,0,Gaelan Gilbert,85202,33.379757,-111.875018,28
5480,HA9161964,3.0,3.76,AH 101 PS,Intro to Psychology,21,93.33%,3,Yes,0,Peter Fellios,85202,33.379757,-111.875018,80
5481,HA9161964,4.0,3.76,GE 101,Composition I,21,91.67%,3,Yes,0,Kathryn Belsey,85202,33.379757,-111.875018,54
5483,HA9161964,4.0,3.76,SKCF,Saint Katherine College Forum Lectures,21,0%,3,Yes,0,Frank Papatheofanis,85202,33.379757,-111.875018,27
5484,HA9161964,3.7,3.14,GE 102,Composition II,21,100%,3,Yes,0,Kathryn Belsey,85202,33.379757,-111.875018,54
5485,HA9161964,2.0,3.14,GE 170,New Testament,21,100%,3,Yes,0,Josiah Trenham,85202,33.379757,-111.875018,52
5486,HA9161964,3.0,3.14,IC 110,Critical Reasoning,21,88.24%,3,Yes,0,Garrett Miller,85202,33.379757,-111.875018,29
5487,HA9161964,4.0,3.14,NS 390,Journal Club &amp; Scientific Writing,21,0%,3,Yes,0,Geoff Bray,85202,33.379757,-111.875018,31
5488,HA9161964,3.7,3.14,NS 104,Introductory Biology II,21,100%,3,Yes,0,Geoff Bray,85202,33.379757,-111.875018,31
5490,HA9161964,3.3,3.14,GE 103,Oral Communication,21,100%,3,Yes,0,Kathryn Belsey,85202,33.379757,-111.875018,54
5491,HA9161964,3.0,2.96,INT 200,Classical Rhetoric,21,100%,3,Yes,0,Gaelan Gilbert,85202,33.379757,-111.875018,28
5492,HA9161964,3.3,2.96,PHY 105,Physics I and LAB,21,96.15%,3,Yes,0,Geoff Bray,85202,33.379757,-111.875018,31
5494,HA9161964,3.0,2.96,BIO 305,Human Physiology &amp; Anatomy I,21,95.65%,3,Yes,0,Andrew Nosal,85202,33.379757,-111.875018,6
5495,HA9161964,2.0,2.96,CHE 105,General Chemistry I and LAB,21,96.97%,3,Yes,0,Geoff Bray,85202,33.379757,-111.875018,31
5497,HA9161964,3.0,2.73,BIO 310,Human Physiology and Anatomy II,21,100%,3,Yes,0,Andrew Nosal,85202,33.379757,-111.875018,6
5498,HA9161964,2.3,2.73,CHE 110,General Chemistry II and LAB,21,100%,3,Yes,0,Geoff Bray,85202,33.379757,-111.875018,31
5499,HA9161964,4.0,2.73,MTH 210,Calculus II,21,77.78%,3,Yes,0,Michael Reedy,85202,33.379757,-111.875018,67
5500,HA9161964,2.0,2.73,PHY 110,Physics II and LAB,21,100%,3,Yes,0,Geoff Bray,85202,33.379757,-111.875018,31
5502,HA9161964,4.0,2.73,BIO 390,Journal Club and Scientific Writing,21,100%,3,Yes,0,Geoff Bray,85202,33.379757,-111.875018,31
5503,HA9161964,3.3,3.42,ASL 100,American Sign Language I,21,87.50%,3,Yes,0,Rebecca Coleman,85202,33.379757,-111.875018,82
5504,HA9161964,3.0,3.42,CHE 300,Biochemistry I and LAB,21,100%,3,Yes,0,Kaitlin Fisher,85202,33.379757,-111.875018,53
5505,HA9161964,3.3,3.42,INT 300,Ethics,21,85.71%,3,Yes,0,Garrett Miller,85202,33.379757,-111.875018,29
5506,HA9161964,4.0,3.42,KIN 100,Fundamentals of Nutrition,21,92.31%,3,Yes,0,Jessica Rodriguez,85202,33.379757,-111.875018,40
5507,HA9161964,3.7,3.42,BIO 430,Neuroscience,21,80%,3,Yes,0,Frank Papatheofanis,85202,33.379757,-111.875018,27
5508,HA9161964,2.7,3.56,ASL 105,American Sign Language II,21,83.33%,3,Yes,0,Rebecca Coleman,85202,33.379757,-111.875018,82
5509,HA9161964,3.7,3.56,BIO 225,Genetics and Genomes,21,88.37%,3,Yes,0,Natalia Volodina,85202,33.379757,-111.875018,73
5510,HA9161964,4.0,3.56,CHE 301,Biochemistry II,21,96.43%,3,Yes,0,Mark Williams,85202,33.379757,-111.875018,63
5511,HA9161964,3.7,3.56,INT 310,Modern European Thought &amp; Culture,21,90.63%,3,Yes,0,Gaelan Gilbert,85202,33.379757,-111.875018,28
5512,HA9161964,4.0,3.56,BIO 496,Senior Thesis (Non Honors),21,0%,3,Yes,0,Frank Papatheofanis,85202,33.379757,-111.875018,27
5513,HA9161964,3.7,3.56,MTH 315,Biostatistics,21,93.75%,3,Yes,0,Evan Getz,85202,33.379757,-111.875018,25
5514,HA9161964,4.0,3.46,BIO 497,Senior Thesis II,21,0%,3,Yes,0,Frank Papatheofanis,85202,33.379757,-111.875018,27
5515,HA9161964,3.3,3.46,BIO 425,Cell Biology,21,95.65%,3,Yes,0,Gor Sarkisyan,85202,33.379757,-111.875018,33
5516,HA9161964,4.0,3.46,INT 350,"The American Experiment in Politics, Culture &amp; Religion",21,93.33%,3,Yes,0,David Williams,85202,33.379757,-111.875018,20
5517,HA9161964,4.0,3.46,Chapel,Chapel,21,100%,3,Yes,0,John Reimann,85202,33.379757,-111.875018,46
5518,HA9161964,4.0,3.46,KIN 150,Intro to Athletic Training,21,81.40%,3,Yes,0,Josh Koeplin-Day,85202,33.379757,-111.875018,51
5519,HA9161964,2.0,3.46,PSY 355,Psychology of Personality,21,73.33%,3,Yes,0,Mili Metz,85202,33.379757,-111.875018,70
5745,JU7739505,2.3,3.63,AH 101 PS,Intro to Psychology,21,93.33%,3,Yes,0,Peter Fellios,90601,34.00784,-118.030271,80
5746,JU7739505,4.0,3.63,FRS 100,Freshman Seminar,21,100%,3,Yes,0,Breann Williams,90601,34.00784,-118.030271,12
5747,JU7739505,4.0,3.63,GE 101,Composition I,21,100%,3,Yes,0,Kathryn Belsey,90601,34.00784,-118.030271,54
5748,JU7739505,4.0,3.63,GE 160,Orthodox Christianity,21,91.67%,3,Yes,0,Robert Fortuin,90601,34.00784,-118.030271,83
5749,JU7739505,4.0,3.63,IC 100,Interdisciplinary Liberal Studies,21,86.96%,3,Yes,0,Gaelan Gilbert,90601,34.00784,-118.030271,28
5752,JU7739505,4.0,3.63,SKCF,Saint Katherine College Forum Lectures,21,0%,3,Yes,0,Frank Papatheofanis,90601,34.00784,-118.030271,27
5753,JU7739505,2.0,2.6,GE 140,Natural World:  Chemistry,21,100%,3,Yes,0,Geoff Bray,90601,34.00784,-118.030271,31
5754,JU7739505,1.0,2.6,GE 170,New Testament,21,100%,3,Yes,0,Josiah Trenham,90601,34.00784,-118.030271,52
5755,JU7739505,4.0,2.6,IC 110,Critical Reasoning,21,94.12%,3,Yes,0,Garrett Miller,90601,34.00784,-118.030271,29
5757,JU7739505,2.0,2.6,AH 350 PSY,Abnormal Psychology,21,88.89%,3,Yes,0,Peter Fellios,90601,34.00784,-118.030271,80
5758,JU7739505,4.0,2.6,GE 103,Oral Communication,21,100%,3,Yes,0,Kathryn Belsey,90601,34.00784,-118.030271,54
5759,JU7739505,3.0,2.84,BIO 105,Introductory Biology I and LAB,21,100%,3,Yes,0,Andrew Nosal,90601,34.00784,-118.030271,6
